time_s,no_unit_none,temperature_degC,temperature_degC_1,temperature_degC_2,temperature_degC_3,temperature_degC_4,temperature_degC_5,amperage_A,power_W,velocity_km_h,no_unit_none_1,temperature_degC_6,volflow_l_min
1406.0,3000,-10,-10,-10,1.714325686,3.343153654,0.340219359,29.09484634,13382.54023,30.78924253,2,26.84116396,10.84590928
1406.5,3000,-10,-10,-10,1.719025607,3.348316666,0.344226948,14.79239272,6791.019629,29.67535001,2,26.84589307,10.84590895
1407.0,3000,-10,-10,-10,1.723055772,3.352691734,0.347444417,14.26577656,6549.259282,28.67347655,2,26.84968825,10.84590868
1407.5,3000,-10,-10,-10,1.726979333,3.356939175,0.350533014,7.090717154,3252.124485,27.9648913,2,26.8533872,10.84590843
1408.0,3000,-10,-10,-10,1.730771935,3.361030294,0.353464077,6.917008214,3172.461682,27.31640924,2,26.85689439,10.84590819
1408.5,3000,-10,-10,-10,1.734588793,3.365147293,0.356420113,-5.108850835,-2338.485851,27.16195095,2,26.86043157,10.84590794
1409.0,3000,-10,-10,-10,1.738413405,3.36927097,0.359381963,-5.087275232,-2328.519408,27.11928704,2,26.86397036,10.8459077
1409.5,3000,-10,-10,-10,1.742318637,3.373486936,0.362435419,-9.631030488,-4403.46931,27.23001775,2,26.86758653,10.84590746
1410.0,3000,-10,-10,-10,1.746339139,3.377904015,0.365621519,-9.669705938,-4420.820724,27.38906466,2,26.87135408,10.84590721
1410.5,3000,-10,-10,-10,1.75034628,3.382852017,0.368789379,-5.094398877,-2331.374611,27.3933925,2,26.87542136,10.84590693
1411.0,3000,-10,-10,-10,1.754307551,3.387763667,0.371900773,-5.077028311,-2323.350873,27.34818678,2,26.87942958,10.84590667
1411.5,3000,-10,-10,-10,1.758289696,3.392693972,0.375034167,-2.792274758,-1278.42872,27.22559898,2,26.88346152,10.8459064
1412.0,3000,-10,-10,-10,1.762283918,3.397635557,0.378179315,-2.771590471,-1268.938643,27.07822473,2,26.88750165,10.84590614
1412.5,3000,-10,-10,-10,1.76630741,3.402602486,0.381356518,-1.712824447,-784.3712388,26.89019735,2,26.89157141,10.84590587
1413.0,3000,-10,-10,-10,1.770357491,3.407592417,0.384562733,-1.698259933,-777.6942507,26.69181996,2,26.89566637,10.84590561
1413.5,3000,-10,-10,-10,1.774471091,3.412635706,0.387841447,-7.146741016,-3268.612087,26.68782952,2,26.89981535,10.84590534
1414.0,3000,-10,-10,-10,1.778672218,3.417751937,0.391221071,-7.152538256,-3271.12117,26.74263835,2,26.90406045,10.84590507
1414.5,3000,-10,-10,-10,1.783184475,3.423125527,0.394964393,-22.31949226,-10171.51375,27.29750902,2,26.90853481,10.84590478
1415.0,3000,-10,-10,-10,1.788271802,3.428973274,0.399382506,-22.86134736,-10415.85529,28.01082933,2,26.91366216,10.84590446
1415.5,3000,-10,-10,-10,1.794223383,3.435533413,0.404815545,-42.97511515,-19486.61865,29.30048027,2,26.91942257,10.8459041
1416.0,3000,-10,-10,-10,1.801857483,3.443478589,0.412227462,-45.03782359,-20407.46325,30.77238694,2,26.92707213,10.84590363
1416.5,3000,-10,-10,-10,1.810576897,3.452314581,0.420917993,-59.09426128,-26683.14713,32.55043886,2,26.93558245,10.84590312
1417.0,3000,-10,-10,-10,1.821215903,3.46272733,0.431869821,-62.41073796,-28150.33611,34.42457912,2,26.9462017,10.84590248
1417.5,3000,-10,-10,-10,1.832368126,3.473554565,0.443432317,-64.07178005,-28879.33404,36.25824403,2,26.95736823,10.84590183
1418.0,3000,-10,-10,-10,1.843932193,3.486302001,0.455486171,-67.26596668,-30287.05305,38.07786886,2,26.96959609,10.84590113
1418.5,3000,-10,-10,-10,1.854610858,3.498478556,0.466507712,-50.68602867,-22902.74771,39.47247529,2,26.98161491,10.84590046
1419.0,3000,-10,-10,-10,1.863040792,3.508019577,0.47489072,-52.34464453,-23637.95609,40.73123401,2,26.99054463,10.84589997
1419.5,3000,-10,-10,-10,1.870134923,3.515994244,0.481705884,-23.20085988,-10545.81202,41.33490112,2,26.99841341,10.84589954
1420.0,3000,-10,-10,-10,1.874687643,3.520983474,0.485532391,-23.46552808,-10664.93593,41.73028513,2,27.00281424,10.84589931
1420.5,3000,-10,-10,-10,1.878900793,3.525568857,0.488955347,3.14960032,1439.554239,41.4966249,2,27.00693132,10.84589909
1421.0,3000,-10,-10,-10,1.88254532,3.529481284,0.491705373,3.257664525,1489.126789,41.08242813,2,27.01025785,10.84589892
1421.5,3000,-10,-10,-10,1.886989985,3.534326798,0.495390716,28.66199947,13151.45177,39.915688,2,27.01433242,10.8458987
1422.0,3000,-10,-10,-10,1.892199957,3.540067282,0.499973245,27.69534996,12709.23386,38.59581024,2,27.01950893,10.84589844
1422.5,3000,-10,-10,-10,1.897578285,3.546003035,0.504752398,31.74371895,14578.88602,37.11001342,2,27.02480896,10.84589817
1423.0,3000,-10,-10,-10,1.903144811,3.55215793,0.509752148,30.40230134,13963.54439,35.59141655,2,27.03040546,10.84589788
1423.5,3000,-10,-10,-10,1.907915171,3.557377089,0.51381616,5.367437046,2456.87334,34.91196845,2,27.03524501,10.84589764
1424.0,3000,-10,-10,-10,1.911713937,3.56145238,0.516736135,5.294321628,2423.571904,34.40507614,2,27.03874249,10.84589747
1424.5,3000,-10,-10,-10,1.915639957,3.565672358,0.519802427,-12.08403122,-5513.437246,34.42058905,2,27.04235539,10.84589729
1425.0,3000,-10,-10,-10,1.919736165,3.57008801,0.523066156,-12.1390558,-5538.32621,34.5723033,2,27.04619134,10.84589711
1425.5,3000,-10,-10,-10,1.924478765,3.575282185,0.527087091,-33.2534522,-15097.52595,35.26279957,2,27.05059224,10.84589689
1426.0,3000,-10,-10,-10,1.930422431,3.581836167,0.532519107,-34.05907858,-15458.21157,36.12416513,2,27.0565722,10.84589661
1426.5,3000,-10,-10,-10,1.937955221,3.590277777,0.539819008,-59.87283312,-27008.27295,37.56198772,2,27.06393449,10.84589626
1427.0,3000,-10,-10,-10,1.94852319,3.602284559,0.550690499,-62.45061415,-28146.32989,39.18218048,2,27.07531813,10.84589574
1427.5,3000,-10,-10,-10,1.958360451,3.613440851,0.560712052,-48.61091465,-21973.06278,40.45429588,2,27.08623995,10.84589525
1428.0,3000,-10,-10,-10,1.966425106,3.622519981,0.568655486,-50.04449919,-22609.04084,41.6149613,2,27.09472499,10.84589488
1428.5,3000,-10,-10,-10,1.973242435,3.630136403,0.575136168,-22.07382762,-10035.18146,42.15887541,2,27.10220884,10.84589456
1429.0,3000,-10,-10,-10,1.977730918,3.635016721,0.578879137,-22.29029035,-10132.6895,42.50658499,2,27.10651419,10.84589438
1429.5,3000,-10,-10,-10,1.981903962,3.639521399,0.582248111,0.793302478,362.4327931,42.34088373,2,27.11055533,10.84589421
1430.0,3000,-10,-10,-10,1.985558611,3.643411848,0.585004259,0.80244114,366.6408138,42.03656515,2,27.1138733,10.84589407
1430.5,3000,-10,-10,-10,1.989560938,3.647704271,0.588165215,17.91080576,8204.617231,41.22489421,2,27.11752224,10.84589392
1431.0,3000,-10,-10,-10,1.99389035,3.652375882,0.591708211,17.51962949,8026.466802,40.31062972,2,27.1216312,10.84589376
1431.5,3000,-10,-10,-10,1.999384967,3.65841042,0.59661837,39.70204275,18250.75115,38.68560283,2,27.12680668,10.84589355
1432.0,3000,-10,-10,-10,2.006039304,3.665804889,0.602892705,37.83742324,17394.11406,36.91601541,2,27.13368077,10.84589328
1432.5,3000,-10,-10,-10,2.01411569,3.674867354,0.610839758,55.95994294,25799.57129,34.39402474,2,27.14178102,10.84589296
1433.0,3000,-10,-10,-10,2.023486117,3.685451713,0.620313229,51.37953535,23681.10666,31.71946549,2,27.15193305,10.84589258
1433.5,3000,-10,-10,-10,2.031878237,3.694891379,0.628643017,46.77845957,21553.43437,29.04684502,2,27.16092691,10.84589225
1434.0,3000,-10,-10,-10,2.039391137,3.703300294,0.635943312,42.15592539,19416.48201,26.37600991,2,27.16887954,10.84589197
1434.5,3000,-10,-10,-10,2.04617212,3.710849507,0.642385481,38.19679974,17587.58624,23.66493672,2,27.17594912,10.84589172
1435.0,3000,-10,-10,-10,2.052300454,3.717630812,0.64806152,33.34534834,15346.6202,20.94680738,2,27.18225878,10.8458915
1435.5,3000,-10,-10,-10,2.057095647,3.722844846,0.652171067,6.095237031,2794.760153,19.86368939,2,27.18717582,10.84589134
1436.0,3000,-10,-10,-10,2.060706255,3.726662982,0.654885831,5.816738456,2667.038999,19.11568845,2,27.19044556,10.84589123
1436.5,3000,-10,-10,-10,2.06440437,3.730577166,0.657699846,-9.532922124,-4358.491704,19.21595479,2,27.19379246,10.84589112
1437.0,3000,-10,-10,-10,2.068211213,3.734613042,0.66063884,-9.649023181,-4411.194061,19.52955121,2,27.19727494,10.84589101
1437.5,3000,-10,-10,-10,2.07218334,3.738837444,0.663769793,-16.86904127,-7698.747814,20.15002575,2,27.20090783,10.84589089
1438.0,3000,-10,-10,-10,2.076431878,3.743381474,0.667224034,-17.3878219,-7933.807647,20.86723291,2,27.2048996,10.84589076
1438.5,3000,-10,-10,-10,2.080647056,3.747882155,0.670638146,-13.14353304,-6002.462073,21.39055989,2,27.20888104,10.84589064
1439.0,3000,-10,-10,-10,2.084746101,3.752242212,0.673914786,-13.38301736,-6111.07568,21.85151509,2,27.2126944,10.84589052
1439.5,3000,-10,-10,-10,2.088787606,3.756530392,0.677122848,-5.945646612,-2719.395598,22.00360278,2,27.2164698,10.84589041
1440.0,3000,-10,-10,-10,2.092697185,3.760659232,0.680174811,-5.953103975,-2722.735647,22.05713876,2,27.22005614,10.8458903
1440.5,3000,-10,-10,-10,2.096617613,3.764796231,0.683238459,0.901804352,413.0007587,21.78948415,2,27.22366009,10.84589019
1441.0,3000,-10,-10,-10,2.100535896,3.769314869,0.686298645,0.872184615,399.440855,21.43776207,2,27.22741266,10.84589008
1441.5,3000,-10,-10,-10,2.104558802,3.774190284,0.689480953,8.59866412,3942.454882,20.62551751,2,27.23142391,10.84588997
1442.0,3000,-10,-10,-10,2.108679994,3.779145803,0.692778295,8.146005393,3734.893154,19.71915409,2,27.23554866,10.84588985
1442.5,3000,-10,-10,-10,2.112786288,3.784087857,0.696057871,4.572386779,2095.446356,19.02269135,2,27.23966529,10.84588973
1443.0,3000,-10,-10,-10,2.11687364,3.789013128,0.699314923,4.366055658,2000.895629,18.36953494,2,27.24375365,10.84588962
1443.5,3000,-10,-10,-10,2.120980629,3.793953384,0.70259485,-2.104524469,-963.5604141,18.13493379,2,27.24786424,10.84588951
1444.0,3000,-10,-10,-10,2.125096998,3.798900087,0.705885693,-0.727814645,-333.3333667,17.98613492,2,27.25197991,10.8458894
1444.5,3000,-10,-10,-10,2.129271297,3.80389322,0.709244582,-6.59725418,-3017.442179,18.06983695,2,27.25614496,10.84588929
1445.0,3000,-10,-10,-10,2.133525897,3.808951049,0.712698007,-6.637075315,-3035.531248,18.22567796,2,27.26039767,10.84588918
1445.5,3000,-10,-10,-10,2.13780295,3.814025697,0.716178158,-5.876600703,-2688.104584,18.34254801,2,27.26467409,10.84588907
1446.0,3000,-10,-10,-10,2.142096749,3.819112396,0.719678395,-5.89873772,-2698.147916,18.44676604,2,27.26896481,10.84588896
1446.5,3000,-10,-10,-10,2.146392605,3.824198953,0.723181547,-0.034551148,-15.82486497,18.23263361,2,27.27326348,10.84588886
1447.0,3000,-10,-10,-10,2.150677041,3.829274244,0.726671794,-0.051760914,-23.70726783,17.93124963,2,27.27754352,10.84588876
1447.5,3000,-10,-10,-10,2.155149761,3.834503037,0.730383812,12.64700927,5802.461356,16.66676919,2,27.28197944,10.84588865
1448.0,3000,-10,-10,-10,2.159772793,3.839853471,0.734273525,11.31015309,5188.541141,15.20531864,2,27.28660337,10.84588855
1448.5,3000,-10,-10,-10,2.164578438,3.845352144,0.738378957,16.53749389,7592.906998,12.91890276,2,27.29136563,10.84588844
1449.0,3000,-10,-10,-10,2.169407551,3.850867216,0.742513649,9.060296299,4155.873156,10.76570184,2,27.29622241,10.84588833
1449.5,3000,-10,-10,-10,2.173899687,3.856101553,0.746253815,-0.72764642,-333.3331288,7.52299162,2,27.3007383,10.84588823
1450.0,3000,-10,-10,-10,2.178312868,3.861268619,0.749902077,-0.727650785,-333.3331389,5.002872679,2,27.30514346,10.84588814
1450.5,3000,-10,-10,-10,2.18275131,3.866454388,0.753580922,-0.727654932,-333.3331487,3.083198223,2,27.30957334,10.84588805
1451.0,3000,-10,-10,-10,2.18721429,3.87165815,0.757289626,-0.727658868,-333.3331581,1.417195378,2,27.31402721,10.84588796
1451.5,3000,-10,-10,-10,2.191701148,3.876879262,0.761027525,-0.727662603,-333.3331672,0.608463885,2,27.31850441,10.84588787
1452.0,3000,-10,-10,-10,2.196211273,3.882117133,0.764793999,-0.727666143,-333.333176,0.170553645,2,27.32300435,10.84588779
1452.5,3000,-10,-10,-10,2.20074409,3.887371213,0.768588464,-0.727669495,-333.3331844,0.00577917,2,27.32752643,10.8458877
1453.0,3000,-10,-10,-10,2.205299054,3.892640981,0.772410361,-0.727672666,-333.3331925,0.00011112,2,27.33207013,10.84588762
1453.5,3000,-10,-10,-10,2.209875642,3.897925944,0.776259157,-0.727675662,-333.3332003,2.13813e-06,2,27.33663493,10.84588754
1454.0,3000,-10,-10,-10,2.214473355,3.903225626,0.780134335,-0.727678491,-333.3332079,4.114e-08,2,27.34122033,10.84588746
1454.5,3000,-10,-10,-10,2.219091704,3.908539569,0.784035395,-0.727681157,-333.3332151,7.9147e-10,2,27.34582584,10.84588738
1455.0,3000,-10,-10,-10,2.22373022,3.91386733,0.787961852,-0.727683668,-333.3332221,1.52278e-11,2,27.35045101,10.84588731
1455.5,3000,-10,-10,-10,2.228388443,3.919208478,0.79191323,-0.727686029,-333.3332289,2.92951e-13,2,27.35509538,10.84588724
1456.0,3000,-10,-10,-10,2.233065925,3.924562595,0.795889067,-0.727688245,-333.3332354,5.63488e-15,2,27.3597585,10.84588717
1456.5,3000,-10,-10,-10,2.237762228,3.929929271,0.799888909,-0.727690322,-333.3332416,1.08382e-16,2,27.36443995,10.8458871
1457.0,3000,-10,-10,-10,2.242476926,3.935308109,0.803912314,-0.727692265,-333.3332476,2.0842800000000003e-18,2,27.36913931,10.84588703
1457.5,3000,-10,-10,-10,2.247209599,3.940698717,0.807958846,-0.727694079,-333.3332534,4.00802e-20,2,27.37385615,10.84588696
1458.0,3000,-10,-10,-10,2.251959837,3.946100715,0.812028079,-0.727695768,-333.333259,7.70797e-22,2,27.37859008,10.8458869
1458.5,3000,-10,-10,-10,2.256727237,3.95151373,0.816119594,-0.727697338,-333.3332644,1.48196e-23,2,27.3833407,10.84588684
1459.0,3000,-10,-10,-10,2.261511406,3.956937398,0.820232982,-0.727698792,-333.3332695,2.84923e-25,2,27.38810762,10.84588678
1459.5,3000,-10,-10,-10,2.266311956,3.962371361,0.824367838,-0.727700136,-333.3332745,5.47725e-27,2,27.39289045,10.84588673
1460.0,3000,-10,-10,-10,2.271128509,3.967815269,0.828523769,-0.727701372,-333.3332793,1.0528400000000002e-28,2,27.39768884,10.84588667
1460.5,3000,-10,-10,-10,2.275960693,3.97326878,0.832700384,-0.727702507,-333.3332839,2.02363e-30,2,27.4025024,10.84588662
1461.0,3000,-10,-10,-10,2.280808142,3.978731558,0.836897303,-0.727703442,-333.3332429,3.88911e-32,2,27.40733079,10.84588657
1461.5,3000,-10,-10,-10,2.285670499,3.984203276,0.84111415,-0.727704392,-333.3332515,7.47358e-34,2,27.41217365,10.84588653
1462.0,3000,-10,-10,-10,2.290547412,3.98968361,0.845350557,-0.727705249,-333.3332597,1.4363499999999999e-35,2,27.41703062,10.84588648
1462.5,3000,-10,-10,-10,2.295438536,3.995172245,0.849606163,-0.727706018,-333.3332676,2.76086e-37,2,27.42190138,10.84588644
1463.0,3000,-10,-10,-10,2.300343533,4.000668873,0.853880611,-0.727706702,-333.3332752,5.3075e-39,2,27.42678559,10.8458864
1463.5,3000,-10,-10,-10,2.30526207,4.006173191,0.858173551,-0.727707305,-333.3332825,1.0205100000000001e-40,2,27.43168293,10.84588636
1464.0,3000,-10,-10,-10,2.310193821,4.011684901,0.862484641,-0.727707876,-333.3333116,1.96241e-42,2,27.43659306,10.84588633
1464.5,3000,-10,-10,-10,2.315138466,4.017203713,0.866813541,-0.727708276,-333.3332963,3.7741100000000004e-44,2,27.44151569,10.8458863
1465.0,3000,-10,-10,-10,2.32009569,4.022729342,0.871159922,-0.727708617,-333.3332871,7.25995e-46,2,27.44645049,10.84588627
1465.5,3000,-10,-10,-10,2.325065186,4.028261509,0.875523457,-0.727708957,-333.3333091,1.3967e-47,2,27.45139717,10.84588624
1466.0,3000,-10,-10,-10,2.330046649,4.03379994,0.879903826,-0.727709174,-333.3333055,2.68803e-49,2,27.45635543,10.84588622
1466.5,3000,-10,-10,-10,2.335039783,4.039344367,0.884300713,-0.72770929,-333.3332847,1.27988e-50,2,27.46132498,10.8458862
1467.0,3000,-10,-10,-10,2.340044295,4.044894526,0.888713809,-0.727709396,-333.3332877,1.14546e-50,2,27.46630552,10.84588618
1467.5,3000,-10,-10,-10,2.345059899,4.05045016,0.89314281,-0.727709502,-333.3333179,1.02515e-50,2,27.47129678,10.84588616
1468.0,3000,-10,-10,-10,2.350086312,4.056011016,0.897587417,-0.727709502,-333.3333254,9.17485e-51,2,27.47629848,10.84588615
1468.5,3000,-10,-10,-10,2.355123258,4.061576847,0.902047336,-0.727709502,-333.3333578,8.211249999999999e-51,2,27.48131036,10.84588613
1469.0,3000,-10,-10,-10,2.360170466,4.067147411,0.906522276,-0.727709394,-333.3333645,7.348849999999999e-51,2,27.48633213,10.84588613
1469.5,3000,-10,-10,-10,2.365227669,4.072722469,0.911011954,-0.727709172,-333.3333423,6.57703e-51,2,27.49136355,10.84588612
1470.0,3000,-10,-10,-10,2.370294604,4.07830179,0.91551609,-0.727708955,-333.3333445,5.886269999999999e-51,2,27.49640435,10.84588612
1470.5,3000,-10,-10,-10,2.375371015,4.083885145,0.920034409,-0.727708719,-333.3333595,5.2680499999999994e-51,2,27.50145429,10.84588612
1471.0,3000,-10,-10,-10,2.380456649,4.089472312,0.92456664,-0.72770848,-333.333393,4.7147699999999995e-51,2,27.50651311,10.84588612
1471.5,3000,-10,-10,-10,2.385551257,4.095063072,0.929112518,-0.727708032,-333.3333505,4.2195899999999997e-51,2,27.51158058,10.84588612
1472.0,3000,-10,-10,-10,2.390654597,4.100657213,0.93367178,-0.727707681,-333.3333711,3.7764299999999996e-51,2,27.51665646,10.84588613
1472.5,3000,-10,-10,-10,2.395766428,4.106254526,0.938244169,-0.727707298,-333.333395,3.3798e-51,2,27.5217405,10.84588614
1473.0,3000,-10,-10,-10,2.400886517,4.111854806,0.942829432,-0.72770674,-333.3333557,3.02483e-51,2,27.52683249,10.84588615
1473.5,3000,-10,-10,-10,2.406014631,4.117457855,0.94742732,-0.727706287,-333.3333812,2.70715e-51,2,27.5319322,10.84588617
1474.0,3000,-10,-10,-10,2.411150545,4.123063477,0.952037587,-0.727705751,-333.3333843,2.4228299999999997e-51,2,27.53703941,10.84588619
1474.5,3000,-10,-10,-10,2.416294036,4.128671484,0.956659993,-0.727705181,-333.3333873,2.1683699999999997e-51,2,27.5421539,10.84588621
1475.0,3000,-10,-10,-10,2.421444885,4.134281688,0.961294301,-0.72770458,-333.3333901,1.94063e-51,2,27.54727546,10.84588623
1475.5,3000,-10,-10,-10,2.426602879,4.139893909,0.965940276,-0.727703948,-333.3333928,1.7368099999999998e-51,2,27.55240388,10.84588626
1476.0,3000,-10,-10,-10,2.431767806,4.145507971,0.970597689,-0.727703287,-333.3333954,1.5544e-51,2,27.55753896,10.84588629
1476.5,3000,-10,-10,-10,2.436939459,4.1511237,0.975266315,-0.727702598,-333.3333979,1.3911499999999998e-51,2,27.56268051,10.84588633
1477.0,3000,-10,-10,-10,2.442117635,4.156740929,0.97994593,-0.727701882,-333.3334003,1.2450399999999998e-51,2,27.56782831,10.84588636
1477.5,3000,-10,-10,-10,2.447302136,4.162359495,0.984636316,-0.727701141,-333.3334026,1.1142799999999999e-51,2,27.57298219,10.8458864
1478.0,3000,-10,-10,-10,2.452492765,4.167979237,0.989337256,-0.727700376,-333.3334048,9.972509999999999e-52,2,27.57814195,10.84588644
1478.5,3000,-10,-10,-10,2.457694405,4.17360419,0.994054503,-3.534752814,-1618.117713,0.837062793,2,27.58331089,10.84588649
1479.0,3000,-10,-10,-10,2.462921596,4.179246338,0.998805167,-4.769097855,-2182.529984,1.947186458,2,27.58850508,10.84588653
1479.5,3000,-10,-10,-10,2.468173433,4.18490491,1.003588231,-5.933186386,-2714.495018,3.061743767,2,27.59372329,10.84588658
1480.0,3000,-10,-10,-10,2.473465344,4.190592621,1.008421855,-10.00583801,-4573.478675,4.258282582,2,27.59896912,10.84588664
1480.5,3000,-10,-10,-10,2.478766639,4.196284086,1.013270057,-7.269153024,-3324.521919,5.170927786,2,27.60424981,10.8458867
1481.0,3000,-10,-10,-10,2.484085882,4.201986411,1.018142881,-8.13265103,-3718.597893,6.131456319,2,27.60953467,10.84588676
1481.5,3000,-10,-10,-10,2.489421944,4.20769865,1.023039034,-7.838265909,-3584.108557,6.975633661,2,27.61483919,10.84588682
1482.0,3000,-10,-10,-10,2.494761751,4.213410034,1.027943154,-8.466143368,-3870.536664,7.782355246,2,27.62014487,10.84588689
1482.5,3000,-10,-10,-10,2.500109809,4.219124292,1.032860546,-7.7791771,-3556.90353,8.473030073,2,27.62546228,10.84588696
1483.0,3000,-10,-10,-10,2.505451609,4.224829487,1.037774146,-8.211367194,-3754.03756,9.126535868,2,27.63077021,10.84588703
1483.5,3000,-10,-10,-10,2.510803663,4.23053927,1.042703352,-8.164390203,-3732.486178,9.741254995,2,27.63608957,10.8458871
1484.0,3000,-10,-10,-10,2.516160991,4.236249547,1.047642318,-8.540425188,-3903.949159,10.34348908,2,27.64141287,10.84588718
1484.5,3000,-10,-10,-10,2.521526225,4.241962502,1.052594142,-8.391751004,-3836.00071,10.90704013,2,27.64674549,10.84588726
1485.0,3000,-10,-10,-10,2.52689381,4.247673577,1.057552298,-8.717273163,-3984.393861,11.4582016,2,27.65207895,10.84588735
1485.5,3000,-10,-10,-10,2.532294414,4.2534081,1.062552814,-10.76633692,-4918.526178,12.12476208,2,27.65743931,10.84588744
1486.0,3000,-10,-10,-10,2.537750159,4.259184269,1.067621766,-11.26806107,-5146.946867,12.82789432,2,27.66285987,10.84588753
1486.5,3000,-10,-10,-10,2.543267494,4.265007384,1.072766774,-14.35943711,-6554.137821,13.68476022,2,27.66833015,10.84588763
1487.0,3000,-10,-10,-10,2.548891791,4.270914763,1.078041291,-15.15284242,-6914.642749,14.59026974,2,27.67391718,10.84588773
1487.5,3000,-10,-10,-10,2.554635971,4.27691701,1.08346058,-19.66736723,-8965.019752,15.68781079,2,27.6796011,10.84588784
1488.0,3000,-10,-10,-10,2.560592172,4.283089899,1.089133175,-20.92810608,-9536.203783,16.84603575,2,27.68551553,10.84588795
1488.5,3000,-10,-10,-10,2.566760075,4.289433022,1.095058874,-26.5185554,-12067.20059,18.19606217,2,27.69160515,10.84588807
1489.0,3000,-10,-10,-10,2.57329041,4.296070321,1.101415236,-28.35980037,-12898.20383,19.60656538,2,27.69808577,10.84588821
1489.5,3000,-10,-10,-10,2.580185265,4.303003241,1.108205012,-35.24168606,-16001.12548,21.20867366,2,27.7048737,10.84588836
1490.0,3000,-10,-10,-10,2.587684896,4.310429307,1.115711248,-37.78581236,-17143.71519,22.87108236,2,27.71231024,10.84588852
1490.5,3000,-10,-10,-10,2.595668664,4.31824845,1.12379274,-43.84507252,-19862.17025,24.6479421,2,27.72017854,10.8458887
1491.0,3000,-10,-10,-10,2.604359857,4.326644142,1.132712646,-46.88295309,-21219.63631,26.4605132,2,27.72879284,10.84588891
1491.5,3000,-10,-10,-10,2.613668523,4.335541555,1.142365899,-52.61232195,-23776.90377,28.34902189,2,27.73797463,10.84588914
1492.0,3000,-10,-10,-10,2.623809179,4.345116829,1.153005444,-56.03129476,-25296.58668,30.26100479,2,27.74802398,10.8458894
1492.5,3000,-10,-10,-10,2.634335034,4.35500049,1.16410714,-56.48188733,-25491.43085,32.09500136,2,27.75851524,10.84588968
1493.0,3000,-10,-10,-10,2.645059184,4.365038529,1.175451179,-59.61329565,-26879.24815,33.90364147,2,27.76915031,10.84588998
1493.5,3000,-10,-10,-10,2.656105314,4.375332873,1.187183045,-59.46913848,-26808.75234,35.63456996,2,27.78017525,10.8458903
1494.0,3000,-10,-10,-10,2.667251874,4.385700996,1.199042156,-62.31871674,-28068.53695,37.34039603,2,27.79123643,10.84589064
1494.5,3000,-10,-10,-10,2.678509808,4.396151796,1.21104152,-59.85403094,-26967.27665,38.93025111,2,27.80252487,10.845891
1495.0,3000,-10,-10,-10,2.689504133,4.406376679,1.22273974,-62.30497702,-28049.68761,40.48300326,2,27.81344195,10.84589136
1495.5,3000,-10,-10,-10,2.700354516,4.416474535,1.234277298,-57.208415,-25779.59717,41.88154727,2,27.8243784,10.84589173
1496.0,3000,-10,-10,-10,2.710545086,4.426021048,1.245046714,-59.14877735,-26637.09454,43.23101054,2,27.83450323,10.84589209
1496.5,3000,-10,-10,-10,2.720616679,4.435462978,1.255682994,-55.14293865,-24851.12759,44.46502805,2,27.84463321,10.84589245
1497.0,3000,-10,-10,-10,2.730190119,4.444488351,1.265739728,-56.74403851,-25559.08429,45.66243112,2,27.85414837,10.84589281
1497.5,3000,-10,-10,-10,2.739433067,4.453235718,1.275413732,-50.11879956,-22605.37399,46.70606809,2,27.86349461,10.84589317
1498.0,3000,-10,-10,-10,2.747865798,4.461310614,1.284139974,-51.31037082,-23133.55088,47.70103772,2,27.87187744,10.8458935
1498.5,3000,-10,-10,-10,2.755928109,4.469076409,1.292434754,-44.04169723,-19886.89687,48.54244172,2,27.88003911,10.84589382
1499.0,3000,-10,-10,-10,2.763190685,4.476180088,1.29979242,-44.88154557,-20260.47942,49.33536627,2,27.88725817,10.84589412
1499.5,3000,-10,-10,-10,2.770083879,4.482977153,1.306718252,-37.08459558,-16769.13073,49.97489321,2,27.8942395,10.84589441
1500.0,3000,-10,-10,-10,2.77624051,4.489165665,1.312779795,-37.56377799,-16983.20499,50.56572673,2,27.90035713,10.84589467
1500.5,3000,-10,-10,-10,2.782063075,4.495078054,1.318449684,-29.46629064,-13346.21639,51.00318816,2,27.9062497,10.84589492
1501.0,3000,-10,-10,-10,2.787265494,4.500479063,1.323390996,-29.78184387,-13488.16827,51.3924309,2,27.91141579,10.84589515
1501.5,3000,-10,-10,-10,2.79251374,4.50591849,1.328385986,-30.0970788,-13629.93118,51.78252805,2,27.91662851,10.84589538
1502.0,3000,-10,-10,-10,2.797805595,4.511394088,1.333432481,-30.41202292,-13771.51764,52.17341085,2,27.92188526,10.84589561
1502.5,3000,-10,-10,-10,2.802970678,4.516764919,1.338330651,-26.3099223,-11925.0235,52.48867122,2,27.92706206,10.84589585
1503.0,3000,-10,-10,-10,2.807879501,4.521924441,1.342928064,-26.53045987,-12024.57877,52.77972693,2,27.93193678,10.84589607
1503.5,3000,-10,-10,-10,2.812905718,4.527181076,1.347663666,-28.97937992,-13127.39402,53.10960049,2,27.93690651,10.8458963
1504.0,3000,-10,-10,-10,2.818113081,4.532586955,1.352612856,-29.24364035,-13246.31596,53.45264295,2,27.94208058,10.84589655
1504.5,3000,-10,-10,-10,2.823269886,4.537950573,1.357503719,-27.24974533,-12348.7455,53.75822286,2,27.94722801,10.84589679
1505.0,3000,-10,-10,-10,2.828308563,4.543216354,1.36225669,-27.46794912,-12447.13376,54.05170428,2,27.95223415,10.84589703
1505.5,3000,-10,-10,-10,2.833298712,4.548441767,1.366953524,-25.41349306,-11521.6308,54.3077574,2,27.95721442,10.84589727
