time_s,no_unit_none,temperature_degC,temperature_degC_1,temperature_degC_2,temperature_degC_3,temperature_degC_4,temperature_degC_5,amperage_A,power_W,velocity_km_h,no_unit_none_1,temperature_degC_6,volflow_l_min
578.0,3000,-10,-10,-10,-7.2136877688428,-6.4918958814069,-7.8108722809361,-0.72573860338323,-333.33362769574,1.2659059122315e-38,2,17.848154381051,10.845892584225
578.5,3000,-10,-10,-10,-7.2091223762965,-6.486546255068,-7.8069859617889,-0.72573228377605,-333.33361863999,2.4483617190852e-40,2,17.852771882938,10.845892756945
579.0,3000,-10,-10,-10,-7.2045522897571,-6.4811926683219,-7.8030942556131,-0.7257261584489,-333.33360988192,4.7359538553456e-42,2,17.857394064859,10.845892932119
579.5,3000,-10,-10,-10,-7.1999775716642,-6.4758351781525,-7.799197230324,-0.72572022101349,-333.33360141161,9.162180722749199e-44,2,17.862020864236,10.845893109751
580.0,3000,-10,-10,-10,-7.1953982832063,-6.4704738403227,-7.7952949525567,-0.72571446529473,-333.33359321954,1.7730328672684e-45,2,17.866652219746,10.845893289847
580.5,3000,-10,-10,-10,-7.1908144843508,-6.465108709404,-7.7913874876947,-0.72570888532227,-333.33358529638,3.4298404220992004e-47,2,17.871288071292,10.84589347241
581.0,3000,-10,-10,-10,-7.1862262338731,-6.4597398388067,-7.7874748998984,-0.72570347532548,-333.33357763321,6.6396413360606e-49,2,17.87592835997,10.845893657445
581.5,3000,-10,-10,-10,-7.1816335893836,-6.4543672808084,-7.7835572521306,-0.72569822972579,-333.33357022139,1.3044118207125e-50,2,17.880573028045,10.845893844956
582.0,3000,-10,-10,-10,-7.1770366073542,-6.4489910865806,-7.779634606183,-0.72569314313007,-333.33356305253,1.1674143622965e-50,2,17.885222018922,10.845894034947
582.5,3000,-10,-10,-10,-7.1724353431431,-6.4436113062148,-7.7757070226998,-0.72568821032502,-333.33355611854,1.0448052453721999e-50,2,17.889875277123,10.845894227423
